chr	start
chr21	45751699
chr21	45751708
chr21	45751726
chr21	45751740
chr21	45751750
chr21	45753892
chr21	45753932
chr21	45761888
chr21	45761912
chr21	45761940
chr21	45761951
chr21	45761959
chr21	45762023
chr21	45762070
chr21	45785919
chr21	45786660
chr21	45786670
chr21	45786709
chr21	45786729
chr21	45786735
chr21	45786736
chr21	45786764
chr21	45786766
chr21	45786784
chr21	45794990
chr21	45794998
chr21	45795013
chr21	45795040
chr21	45795073
chr21	45795083
chr21	45795085
chr21	45795089
chr21	45795095
chr21	45795141
chr21	45795149
chr21	45795181
chr21	45795184
chr21	45795198
chr21	45795336
chr21	45795373
chr21	45795385
chr21	45795409
chr21	45817215
chr21	45817286
chr21	45817302
chr21	45817644
chr21	45817649
chr21	45821941
chr21	45821978
chr21	45822000
chr21	45822029
chr21	45828302
chr21	45828394
chr21	45828401
chr21	45828428
chr21	45828436
chr21	45828456
chr21	45828489
chr21	45828492
chr21	45828561
chr21	45828572
chr21	45828604
chr21	45828634
chr21	45840924
chr21	45840928
chr21	45840930
chr21	45840940
chr21	45847687
chr21	45847716
chr21	45847765
chr21	45847770
chr21	45847796
chr21	45847806
chr21	45855192
chr21	45855200
chr21	45855240
chr21	45855247
chr21	45855261
chr21	45862801
chr21	45862842
chr21	45866162
chr21	45866224
chr21	45869454
chr21	45869484
chr21	45869544
chr21	45869550
chr21	45871071
chr21	45871118
chr21	45871123
chr21	45871136
chr21	45871149
chr21	45871209
chr21	45882036
chr21	45882068
chr21	45882098
chr21	45882101
chr21	45882112
chr21	45882124
chr21	45882195
chr21	45883798
chr21	45883800
chr21	45883803
chr21	45883811
chr21	45883813
chr21	45883827
chr21	45883835
chr21	45883847
chr21	45883865
chr21	45883873
chr21	45883891
chr21	45883901
chr21	45886997
chr21	45887040
chr21	45887060
chr21	45887066
chr21	45893792
chr21	45893817
chr21	45893900
chr21	45893929
chr21	45895487
chr21	45895613
chr21	45895658
chr21	45895671
chr21	45895680
chr21	45895696
chr21	45895709
chr21	45895716
chr21	45895748
chr21	45895846
chr21	45905329
chr21	45905399
chr21	45919179
chr21	45919214
chr21	45919243
chr21	45919252
chr21	45919257
chr21	45923889
chr21	45923895
chr21	45923941
chr21	45924230
chr21	45924241
chr21	45924643
chr21	45924649
chr21	45924683
chr21	45924693
chr21	45924700
chr21	45926607
chr21	45926623
chr21	45926625
chr21	45926642
chr21	45926668
chr21	45926681
chr21	45926952
chr21	45926961
chr21	45926969
chr21	45926995
chr21	45927003
chr21	45927031
chr21	45927820
chr21	45927823
chr21	45927994
chr21	45931878
chr21	45931924
chr21	45932021
chr21	45932034
chr21	45932051
chr21	45935317
chr21	45935382
chr21	45935408
chr21	45935418
chr21	45935445
chr21	45938881
chr21	45938891
chr21	45938951
chr21	45938973
chr21	45938981
chr21	45938998
chr21	45939005
chr21	45941766
chr21	45941803
chr21	45941817
chr21	45941840
chr21	45941868
chr21	45941900
chr21	45941906
chr21	45959239
chr21	45959243
chr21	45959307
chr21	45959312
chr21	45959324
chr21	45959340
chr21	45966447
chr21	45966503
chr21	45966507
chr21	45971005
chr21	45971035
chr21	45971041
chr21	45976183
chr21	45976206
chr21	45976251
chr21	45976783
chr21	45976792
chr21	45978026
chr21	45978030
chr21	45978106
chr21	45978111
chr21	45978127
chr21	45990186
chr21	45999694
chr21	45999698
chr21	45999753
chr21	45999762
chr21	45999779
chr21	45999795
chr21	46002810
chr21	46002832
chr21	46002945
chr21	46003022
chr21	46009798
chr21	46021461
chr21	46021477
chr21	46021503
chr21	46021509
chr21	46021524
chr21	46021558
chr21	46021588
chr21	46021593
chr21	46021603
chr21	46022538
chr21	46022576
chr21	46022600
chr21	46047921
chr21	46066750
chr21	46066758
chr21	46072091
chr21	46072122
chr21	46072136
chr21	46072143
chr21	46072147
chr21	46072152
chr21	46072180
chr21	46072190
chr21	46072195
chr21	46072282
chr21	46072296
chr21	46072312
chr21	46078729
chr21	46078769
chr21	46080808
chr21	46080838
chr21	46080930
chr21	46080934
chr21	46080936
chr21	46080946
chr21	46080974
chr21	46080988
chr21	46081008
chr21	46081018
chr21	46107287
chr21	46107292
chr21	46107332
chr21	46107342
chr21	46107350
chr21	46107374
chr21	46107386
chr21	46107392
chr21	46107404
chr21	46107409
chr21	46107420
chr21	46107422
chr21	46107424
chr21	46109011
chr21	46109047
chr21	46109052
chr21	46109135
chr21	46118107
chr21	46118182
chr21	46118189
chr21	46125349
chr21	46125410
chr21	46125893
chr21	46125950
chr21	46125979
chr21	46125988
chr21	46126002
chr21	46126023
chr21	46126035
chr21	46126076
chr21	46131742
chr21	46131757
chr21	46131800
chr21	46131807
chr21	46131845
chr21	46131858
chr21	46131878
chr21	46131903
chr21	46142412
chr21	46142426
chr21	46142490
chr21	46143230
chr21	46143232
chr21	46143243
chr21	46143276
chr21	46143337
chr21	46143351
chr21	46147888
chr21	46147911
chr21	46147934
chr21	46154825
chr21	46154842
chr21	46154861
chr21	46154891
chr21	46154953
chr21	46172358
chr21	46172368
chr21	46172378
chr21	46172387
chr21	46172424
chr21	46172444
chr21	46172460
chr21	46172464
chr21	46172501
chr21	46172502
chr21	46174146
chr21	46174150
chr21	46174152
chr21	46174190
chr21	46174195
chr21	46174199
chr21	46174206
chr21	46174220
chr21	46174238
chr21	46174251
chr21	46175037
chr21	46175266
chr21	46191993
chr21	46192005
chr21	46192060
chr21	46192063
chr21	46192069
chr21	46194017
chr21	46220921
chr21	46220930
chr21	46220933
chr21	46220949
chr21	46220981
chr21	46220999
chr21	46221007
chr21	46221017
chr21	46221028
chr21	46221058
chr21	46221092
chr21	46222768
chr21	46222819
chr21	46222926
chr21	46222939
chr21	46223002
chr21	46223012
chr21	46228149
chr21	46228153
chr21	46228155
chr21	46228223
chr21	46228254
chr21	46237141
chr21	46237148
chr21	46237150
chr21	46237159
chr21	46237172
chr21	46237177
chr21	46237179
chr21	46237211
chr21	46237225
chr21	46237242
chr21	46237256
chr21	46237258
chr21	46240276
chr21	46240288
chr21	46240334
chr21	46240374
chr21	46240379
chr21	46240456
chr21	46241272
chr21	46252493
chr21	46252496
chr21	46252566
chr21	46252568
chr21	46252572
chr21	46252583
chr21	46252606
chr21	46252612
chr21	46253454
chr21	46253474
chr21	46253488
chr21	46253495
chr21	46253499
chr21	46253504
chr21	46253532
chr21	46253542
chr21	46253544
chr21	46253548
chr21	46255202
chr21	46255231
chr21	46255277
chr21	46257312
chr21	46257333
chr21	46257389
chr21	46257453
chr21	46257537
chr21	46260646
chr21	46264818
chr21	46264820
chr21	46264827
chr21	46264835
chr21	46264850
chr21	46264858
chr21	46264864
chr21	46264990
chr21	46264998
chr21	46268671
chr21	46268686
chr21	46268897
chr21	46268903
chr21	46268908
chr21	46268925
chr21	46268928
chr21	46268934
chr21	46268946
chr21	46268958
chr21	46268970
chr21	46273636
chr21	46273650
chr21	46273706
chr21	46273718
chr21	46273740
chr21	46273783
chr21	46273809
chr21	46273820
chr21	46273828
chr21	46280751
chr21	46280759
chr21	46280782
chr21	46280788
chr21	46280805
chr21	46280812
chr21	46280964
chr21	46280970
chr21	46280997
chr21	46281007
chr21	46281009
chr21	46281012
chr21	46281013
chr21	46281042
chr21	46281095
chr21	46281595
chr21	46281621
chr21	46281663
chr21	46281684
chr21	46281687
chr21	46283869
chr21	46283886
chr21	46283891
chr21	46283897
chr21	46289957
chr21	46289974
chr21	46290008
chr21	46290049
chr21	46294347
chr21	46294356
chr21	46294382
chr21	46294438
chr21	46294449
chr21	46294451
chr21	46294463
chr21	46294465
chr21	46299535
chr21	46299559
chr21	46307086
chr21	46319844
chr21	46319860
chr21	46319892
chr21	46319898
chr21	46319912
chr21	46328048
chr21	46328059
chr21	46328062
chr21	46328064
chr21	46328070
chr21	46328092
chr21	46328106
chr21	46328136
chr21	46328282
chr21	46334374
chr21	46334414
chr21	46334451
chr21	46334457
chr21	46334460
chr21	46336367
chr21	46348146
chr21	46348236
chr21	46348256
chr21	46350812
chr21	46350872
chr21	46353007
chr21	46353035
chr21	46360252
chr21	46360254
chr21	46360259
chr21	46360262
chr21	46360271
chr21	46360279
chr21	46360286
chr21	46360292
chr21	46360305
chr21	46360311
chr21	46360313
chr21	46360316
chr21	46360322
chr21	46372125
chr21	46372145
chr21	46373868
chr21	46373909
chr21	46373965
chr21	46373974
chr21	46376481
chr21	46376488
chr21	46376494
chr21	46376509
chr21	46376523
chr21	46376525
chr21	46377432
chr21	46377465
chr21	46398873
chr21	46398877
chr21	46398885
chr21	46398926
chr21	46399280
chr21	46399283
chr21	46399297
chr21	46399314
chr21	46399316
chr21	46399334
chr21	46399336
chr21	46399354
chr21	46399356
chr21	46399364
chr21	46399374
chr21	46399387
chr21	46400451
chr21	46400464
chr21	46400491
chr21	46400505
chr21	46405023
chr21	46405051
chr21	46405139
chr21	46408752
chr21	46408790
chr21	46408851
chr21	46411977
chr21	46411986
chr21	46411996
chr21	46412017
chr21	46412030
chr21	46412040
chr21	46412042
chr21	46412058
chr21	46412098
chr21	46412110
chr21	46420612
chr21	46420615
chr21	46420634
chr21	46420648
chr21	46420673
chr21	46420675
chr21	46420774
chr21	46420794
chr21	46420808
chr21	46420815
chr21	46420844
chr21	46420849
chr21	46420866
chr21	46420868
chr21	46420873
chr21	46420887
chr21	46438693
chr21	46438701
chr21	46438703
chr21	46438743
chr21	46438782
chr21	46441828
chr21	46441868
chr21	46441932
chr21	46452104
chr21	46452116
chr21	46452135
chr21	46452155
chr21	46458456
chr21	46458468
chr21	46458492
chr21	46458516
chr21	46458531
chr21	46458548
chr21	46458554
chr21	46458556
chr21	46458594
chr21	46458682
chr21	46458876
chr21	46458902
chr21	46461385
chr21	46461423
chr21	46461456
chr21	46461460
chr21	46461462
chr21	46472106
chr21	46472147
chr21	46472231
chr21	46472253
chr21	46475416
chr21	46475428
chr21	46475435
chr21	46475440
chr21	46475459
chr21	46475501
chr21	46476119
chr21	46477006
chr21	46477050
chr21	46477137
chr21	46492962
chr21	46492970
chr21	46492983
chr21	46492995
chr21	46493028
chr21	46493058
chr21	46493076
chr21	46493432
chr21	46493435
chr21	46493437
chr21	46493477
chr21	46493511
chr21	46497302
chr21	46497306
chr21	46497308
chr21	46497318
chr21	46497346
chr21	46497351
chr21	46497362
chr21	46497376
chr21	46497396
chr21	46497407
chr21	46513497
chr21	46513555
chr21	46516845
chr21	46516856
chr21	46516876
chr21	46516946
chr21	46517000
chr21	46518107
chr21	46518157
chr21	46518172
chr21	46534348
chr21	46534356
chr21	46567619
chr21	46567626
chr21	46567628
chr21	46567640
chr21	46567642
chr21	46567677
chr21	46567726
chr21	46567735
chr21	46620792
chr21	46620878
chr21	46644307
chr21	46647640
chr21	46647673
chr21	46647741
chr21	46647804
chr21	46647887
chr21	46650006
chr21	46650029
chr21	46650035
chr21	46650037
chr21	46650146
chr21	46650155
chr21	46655197
chr21	46655198
chr21	46655272
chr21	46666644
chr21	46666685
chr21	46666737
chr21	46668220
chr21	46668278
chr21	46668296
chr21	46674430
chr21	46674445
chr21	46674448
chr21	46674456
chr21	46674475
chr21	46674485
chr21	46674521
chr21	46674523
chr21	46674528
chr21	46674550
chr21	46674627
chr21	46674650
chr21	46677041
chr21	46678283
chr21	46678421
chr21	46682820
chr21	46682857
chr21	46682864
chr21	46682928
chr21	46682978
chr21	46682988
chr21	46683006
chr21	46683033
chr21	46683078
chr21	46683115
chr21	46683124
chr21	46683199
chr21	46683218
chr21	46683229
chr21	46683291
chr21	46683300
chr21	46683336
chr21	46687102
chr21	46687108
chr21	46687114
chr21	46687120
chr21	46687167
chr21	46700149
chr21	46700156
chr21	46700255
chr21	46700307
chr21	46700324
chr21	46700339
chr21	46701040
chr21	46701068
chr21	46701088
chr21	46712398
chr21	46714715
chr21	46714721
chr21	46714733
chr21	46714739
chr21	46714777
chr21	46714851
chr21	46714882
chr21	46714892
chr21	46715499
chr21	46715545
chr21	46715564
chr21	46715569
chr21	46715610
chr21	46715616
chr21	46715623
chr21	46719600
chr21	46719606
chr21	46719614
chr21	46719638
chr21	46720678
chr21	46721096
chr21	46721109
chr21	46721167
chr21	46721173
chr21	46721178
chr21	46721189
chr21	46721199
chr21	46721213
chr21	46721218
chr21	46721221
chr21	46721227
chr21	46721238
chr21	46721248
chr21	46721253
chr21	46721264
chr21	46721272
chr21	46721276
chr21	46721311
chr21	46721325
chr21	46721352
chr21	46721363
chr21	46721366
chr21	46721936
chr21	46721944
chr21	46721976
chr21	46728498
chr21	46728576
chr21	46728597
chr21	46729684
chr21	46731778
chr21	46731925
chr21	46736973
chr21	46737036
chr21	46737040
chr21	46739297
chr21	46739313
chr21	46739339
chr21	46739354
chr21	46739386
chr21	46746719
chr21	46746731
chr21	46746786
chr21	46746913
chr21	46763229
chr21	46763239
chr21	46763272
chr21	46763290
chr21	46763828
chr21	46763844
chr21	46763852
chr21	46763888
chr21	46767281
chr21	46767288
chr21	46767298
chr21	46767366
chr21	46767391
chr21	46767406
chr21	46767414
chr21	46767424
chr21	46767455
chr21	46767462
chr21	46767473
chr21	46767493
chr21	46767504
chr21	46767535
chr21	46767543
chr21	46772282
chr21	46772318
chr21	46772357
chr21	46777411
chr21	46777430
chr21	46777448
chr21	46777449
chr21	46777454
chr21	46777455
chr21	46777456
chr21	46777457
chr21	46777460
chr21	46777461
chr21	46777469
chr21	46777470
chr21	46777477
chr21	46777492
chr21	46777497
chr21	46777515
chr21	46777518
chr21	46777522
chr21	46777523
chr21	46777525
chr21	46777526
chr21	46777527
chr21	46777528
chr21	46777581
chr21	46777582
chr21	46777589
chr21	46777590
chr21	46777621
chr21	46777639
chr21	46777646
chr21	46777875
chr21	46777906
chr21	46777911
chr21	46777917
chr21	46777935
chr21	46777954
chr21	46778193
chr21	46778195
chr21	46778282
chr21	46778311
chr21	46778337
chr21	46785381
chr21	46802698
chr21	46802728
chr21	46802737
chr21	46802769
chr21	46802802
chr21	46802814
chr21	46802823
chr21	46802841
chr21	46802845
chr21	46812382
chr21	46812438
chr21	46812452
chr21	46824193
chr21	46824221
chr21	46824247
chr21	46824270
chr21	46824272
chr21	46824278
chr21	46824336
chr21	46824341
chr21	46831379
chr21	46831387
chr21	46831397
chr21	46831428
chr21	46831452
chr21	46832002
chr21	46832037
chr21	46832085
chr21	46832170
chr21	46832213
chr21	46832224
chr21	46832245
chr21	46835539
chr21	46835543
chr21	46835557
chr21	46835598
chr21	46835624
chr21	46835655
chr21	46837152
chr21	46837211
chr21	46837221
chr21	46837244
chr21	46837298
chr21	46837302
chr21	46837338
chr21	46837880
chr21	46837923
chr21	46837932
chr21	46837953
chr21	46837959
chr21	46837966
chr21	46837972
chr21	46839828
chr21	46839832
chr21	46839840
chr21	46839851
chr21	46839852
chr21	46839858
chr21	46844809
chr21	46844875
chr21	46847648
chr21	46847653
chr21	46847670
chr21	46847678
chr21	46847691
chr21	46850759
chr21	46850763
chr21	46850792
chr21	46850803
chr21	46850824
chr21	46850836
chr21	46850840
chr21	46850875
chr21	46855572
chr21	46855592
chr21	46863511
chr21	46863518
chr21	46863535
chr21	46863541
chr21	46863587
chr21	46865089
chr21	46865108
chr21	46865125
chr21	46865133
chr21	46865157
chr21	46865171
chr21	46885273
chr21	46885299
chr21	46885349
chr21	46885378
chr21	46889853
chr21	46889914
chr21	46890049
chr21	46890056
chr21	46890077
chr21	46890085
chr21	46890201
chr21	46891505
chr21	46891524
chr21	46891574
chr21	46891581
chr21	46891612
chr21	46891624
chr21	46891692
chr21	46891706
chr21	46891711
chr21	46891773
chr21	46892129
chr21	46892161
chr21	46892169
chr21	46892177
chr21	46892201
chr21	46892207
chr21	46892231
chr21	46893249
chr21	46893253
chr21	46893262
chr21	46893293
chr21	46893296
chr21	46893374
chr21	46893388
chr21	46893401
chr21	46893414
chr21	46893681
chr21	46893699
chr21	46893728
chr21	46896083
chr21	46896097
chr21	46896104
chr21	46896119
chr21	46896121
chr21	46896125
chr21	46896175
chr21	46896217
chr21	46896889
chr21	46906059
chr21	46906072
chr21	46906079
chr21	46906096
chr21	46906180
chr21	46909504
chr21	46909516
chr21	46909521
chr21	46909531
chr21	46909571
chr21	46909648
chr21	46909675
chr21	46916259
chr21	46916266
chr21	46916286
chr21	46916423
chr21	46924019
chr21	46924044
chr21	46924053
chr21	46924229
chr21	46924258
chr21	46924304
chr21	46924321
chr21	46924345
chr21	46924368
chr21	46928684
chr21	46928810
chr21	46935944
chr21	46935954
chr21	46935956
chr21	46935969
chr21	46935981
chr21	46936039
chr21	46945743
chr21	46945759
chr21	46945763
chr21	46945767
chr21	46945796
chr21	46945812
chr21	46945823
chr21	46945878
chr21	46945887
chr21	46945900
chr21	46951269
chr21	46951282
chr21	46951298
chr21	46951602
chr21	46951606
chr21	46951609
chr21	46951611
chr21	46951629
chr21	46951638
chr21	46951654
chr21	46951663
chr21	46951685
chr21	46951700
chr21	46951716
chr21	46951747
chr21	46951762
chr21	46951775
chr21	46951780
chr21	46951782
chr21	46951784
chr21	46951792
chr21	46951800
chr21	46951809
chr21	46951811
chr21	46951813
chr21	46951818
chr21	46951822
chr21	46951849
chr21	46951854
chr21	46951856
chr21	46951858
chr21	46951870
chr21	46951901
chr21	46951907
chr21	46951937
chr21	46951942
chr21	46955193
chr21	46955202
chr21	46959790
chr21	46959800
chr21	46974574
chr21	46974590
chr21	46974643
chr21	46974727
chr21	46974733
chr21	46974788
chr21	46974801
chr21	46976340
chr21	46979376
chr21	46979519
chr21	46982491
chr21	46982557
chr21	46982624
chr21	46982655
chr21	46982673
chr21	46982690
chr21	46982735
chr21	46982833
chr21	46985812
chr21	46985818
chr21	46985872
chr21	46985917
chr21	46989795
chr21	46989812
chr21	46989824
chr21	46989857
chr21	46989861
chr21	46989868
chr21	46989891
chr21	46989913
chr21	46989942
chr21	46989954
chr21	46989958
chr21	46990040
chr21	46990079
chr21	46990126
chr21	46993879
chr21	46993921
chr21	46993951
chr21	46994031
chr21	46994035
chr21	46994046
chr21	46994069
chr21	47009814
chr21	47009833
chr21	47009837
chr21	47009850
chr21	47009875
chr21	47009909
chr21	47009933
chr21	47009935
chr21	47009955
chr21	47009962
chr21	47009964
chr21	47009967
chr21	47010061
chr21	47010071
chr21	47010106
chr21	47010113
chr21	47010153
chr21	47010167
chr21	47010182
chr21	47016260
chr21	47016281
chr21	47016345
chr21	47016352
chr21	47016404
chr21	47016406
chr21	47016409
chr21	47016413
chr21	47016414
chr21	47016557
chr21	47016593
chr21	47025481
chr21	47025545
chr21	47028823
chr21	47028852
chr21	47028930
chr21	47028953
chr21	47031828
chr21	47031924
chr21	47031950
chr21	47031968
chr21	47032014
chr21	47032036
chr21	47032055
chr21	47035536
chr21	47035549
chr21	47035554
chr21	47035567
chr21	47035600
chr21	47037464
chr21	47037519
chr21	47037602
chr21	47047448
chr21	47047501
chr21	47054747
chr21	47054761
chr21	47054778
chr21	47054784
chr21	47054798
chr21	47061182
chr21	47061190
chr21	47061191
chr21	47061204
chr21	47061205
chr21	47061209
chr21	47061210
chr21	47061287
chr21	47061342
chr21	47142637
chr21	47142653
chr21	47142733
chr21	47142744
chr21	47142787
chr21	47142795
chr21	47167554
chr21	47167585
chr21	47167602
chr21	47167609
chr21	47167639
chr21	47167682
chr21	47167711
chr21	47167777
chr21	47167820
chr21	47222210
chr21	47222242
chr21	47222307
chr21	47222358
chr21	47222371
chr21	47222372
chr21	47222404
chr21	47222429
chr21	47222485
chr21	47222508
chr21	47230601
chr21	47230697
chr21	47230718
chr21	47230903
chr21	47240926
chr21	47240980
chr21	47240989
chr21	47241087
chr21	47242012
chr21	47242036
chr21	47242135
chr21	47242153
chr21	47242196
chr21	47242246
chr21	47287754
chr21	47287768
chr21	47287771
chr21	47287803
chr21	47287820
chr21	47287823
chr21	47287826
chr21	47287837
chr21	47287891
chr21	47287955
chr21	47287961
chr21	47287972
chr21	47287976
chr21	47287993
chr21	47288003
chr21	47288019
chr21	47288037
chr21	47288052
chr21	47307635
chr21	47307693
chr21	47307720
chr21	47307738
chr21	47307826
chr21	47307851
chr21	47307899
chr21	47317380
chr21	47317457
chr21	47325737
chr21	47325771
chr21	47334274
chr21	47334281
chr21	47344157
chr21	47344159
chr21	47344178
chr21	47344186
chr21	47344194
chr21	47344206
chr21	47347983
chr21	47347996
chr21	47348003
chr21	47348016
chr21	47348039
chr21	47348062
chr21	47348072
chr21	47348082
chr21	47349692
chr21	47349717
chr21	47349762
chr21	47349788
chr21	47349813
chr21	47349885
chr21	47349900
chr21	47349909
chr21	47349914
chr21	47349983
chr21	47350025
chr21	47361682
chr21	47361753
chr21	47361776
chr21	47361778
chr21	47361813
chr21	47361816
chr21	47361852
chr21	47361858
chr21	47361873
chr21	47362461
chr21	47362591
chr21	47369359
chr21	47369371
chr21	47369377
chr21	47369384
chr21	47369799
chr21	47369803
chr21	47369840
chr21	47369860
chr21	47369888
chr21	47369900
chr21	47369904
chr21	47371840
chr21	47371876
chr21	47393620
chr21	47393661
chr21	47393689
chr21	47393691
chr21	47393697
chr21	47410741
chr21	47410778
chr21	47410795
chr21	47410804
chr21	47410824
chr21	47410848
chr21	47410850
chr21	47410863
chr21	47412104
chr21	47412121
chr21	47412125
chr21	47412128
chr21	47412197
chr21	47412211
chr21	47412249
chr21	47413863
chr21	47413897
chr21	47413900
chr21	47413909
chr21	47413913
chr21	47413920
chr21	47413928
chr21	47413935
chr21	47413956
chr21	47418658
chr21	47418801
chr21	47418816
chr21	47418829
chr21	47419182
chr21	47419230
chr21	47419233
chr21	47419255
chr21	47420576
chr21	47420584
chr21	47420619
chr21	47420623
chr21	47420630
chr21	47420632
chr21	47424005
chr21	47424015
chr21	47424029
chr21	47424073
chr21	47424102
chr21	47425512
chr21	47425521
chr21	47425537
chr21	47425557
chr21	47425561
chr21	47425596
chr21	47425599
chr21	47425637
chr21	47443621
chr21	47443745
chr21	47453656
chr21	47453658
chr21	47453669
chr21	47453690
chr21	47453692
chr21	47453703
chr21	47453705
chr21	47457501
chr21	47457535
chr21	47457564
chr21	47457577
chr21	47457581
chr21	47457589
chr21	47457602
chr21	47457605
chr21	47457617
chr21	47458492
chr21	47458560
chr21	47458567
chr21	47458577
chr21	47458587
chr21	47458591
chr21	47463918
chr21	47463930
chr21	47463934
chr21	47463953
chr21	47463977
chr21	47464017
chr21	47464039
chr21	47464047
chr21	47466618
chr21	47466626
chr21	47466628
chr21	47466753
chr21	47466824
chr21	47466862
chr21	47466896
chr21	47485229
chr21	47485258
chr21	47485283
chr21	47485295
chr21	47485362
chr21	47485398
chr21	47485400
chr21	47485414
chr21	47485420
chr21	47485504
chr21	47486051
chr21	47486125
chr21	47486180
chr21	47486234
chr21	47486250
chr21	47486265
chr21	47490267
chr21	47490293
chr21	47490339
chr21	47500992
chr21	47501003
chr21	47501031
chr21	47501241
chr21	47504396
chr21	47504415
chr21	47504427
chr21	47504454
chr21	47519087
chr21	47519093
chr21	47519103
chr21	47519131
chr21	47519136
chr21	47519163
chr21	47519194
chr21	47519226
chr21	47519230
chr21	47519262
chr21	47519303
chr21	47519326
chr21	47519328
chr21	47519358
chr21	47534062
chr21	47534066
chr21	47534106
chr21	47534111
chr21	47534115
chr21	47534125
chr21	47534136
chr21	47546428
chr21	47546521
chr21	47546528
chr21	47551890
chr21	47551895
chr21	47551900
chr21	47551909
chr21	47551924
chr21	47551930
chr21	47551934
chr21	47551964
chr21	47561835
chr21	47561887
chr21	47561891
chr21	47561903
chr21	47561919
chr21	47561944
chr21	47561955
chr21	47561965
chr21	47561971
chr21	47561984
chr21	47562047
chr21	47562057
chr21	47579472
chr21	47579542
chr21	47579551
chr21	47579564
chr21	47579567
chr21	47579572
chr21	47579577
chr21	47581887
chr21	47581895
chr21	47581909
chr21	47581912
chr21	47581928
chr21	47581934
chr21	47581943
chr21	47581945
chr21	47581947
chr21	47581949
chr21	47581958
chr21	47581961
chr21	47581965
chr21	47581967
chr21	47582562
chr21	47582578
chr21	47582587
chr21	47582595
chr21	47600119
chr21	47600155
chr21	47600157
chr21	47600167
chr21	47600191
chr21	47600207
chr21	47600282
chr21	47600303
chr21	47606956
chr21	47606967
chr21	47607008
chr21	47607017
chr21	47607045
chr21	47607055
chr21	47607061
chr21	47615175
chr21	47615260
chr21	47617524
chr21	47617528
chr21	47617540
chr21	47617569
chr21	47617585
chr21	47617675
chr21	47617695
chr21	47617719
chr21	47621910
chr21	47621930
chr21	47621955
chr21	47621960
chr21	47621988
chr21	47622000
chr21	47622004
chr21	47622715
chr21	47622854
chr21	47622856
chr21	47622881
chr21	47625773
chr21	47625780
chr21	47625800
chr21	47625811
chr21	47628903
chr21	47628924
chr21	47628937
chr21	47628980
chr21	47629013
chr21	47629927
chr21	47629948
chr21	47630004
chr21	47630050
chr21	47630055
chr21	47630074
chr21	47640707
chr21	47641788
chr21	47641794
chr21	47641810
chr21	47641853
chr21	47641867
chr21	47643701
chr21	47643705
chr21	47643741
chr21	47643747
chr21	47643759
chr21	47643763
chr21	47643769
chr21	47643773
chr21	47643777
chr21	47643788
chr21	47643794
chr21	47643818
chr21	47645220
chr21	47645253
chr21	47645259
chr21	47645281
chr21	47645291
chr21	47645301
chr21	47645311
chr21	47645317
chr21	47645340
chr21	47649477
chr21	47649495
chr21	47649497
chr21	47649506
chr21	47649525
chr21	47649556
chr21	47676164
chr21	47676174
chr21	47676302
chr21	47676305
chr21	47676327
chr21	47676339
chr21	47676356
chr21	47682418
chr21	47682434
chr21	47682530
chr21	47691571
chr21	47691631
chr21	47691689
chr21	47698402
chr21	47698524
chr21	47698528
chr21	47698619
chr21	47698649
chr21	47698657
chr21	47698674
chr21	47698681
chr21	47698881
chr21	47704141
chr21	47704179
chr21	47704183
chr21	47704204
chr21	47715628
chr21	47716302
chr21	47716347
chr21	47716365
chr21	47716529
chr21	47716551
chr21	47716559
chr21	47717615
chr21	47717626
chr21	47717634
chr21	47717638
chr21	47717666
chr21	47717674
chr21	47742891
chr21	47742975
chr21	47742982
chr21	47742984
chr21	47744975
chr21	47744985
chr21	47744995
chr21	47744999
chr21	47745026
chr21	47745039
chr21	47745041
chr21	47745057
chr21	47745080
chr21	47745086
chr21	47745088
chr21	47745093
chr21	47745099
chr21	47745101
chr21	47746400
chr21	47746419
chr21	47746464
chr21	47746649
chr21	47746665
chr21	47746678
chr21	47746693
chr21	47746702
chr21	47747209
chr21	47747220
chr21	47747225
chr21	47747263
chr21	47747269
chr21	47748711
chr21	47748746
chr21	47748751
chr21	47748781
chr21	47748791
chr21	47748813
chr21	47748849
chr21	47753073
chr21	47753113
chr21	47753270
chr21	47753340
chr21	47753445
chr21	47753451
chr21	47753468
chr21	47753491
chr21	47753494
chr21	47753542
chr21	47753580
chr21	47753585
chr21	47759050
chr21	47759082
chr21	47759164
chr21	47759200
chr21	47772233
chr21	47772260
chr21	47772290
chr21	47780264
chr21	47780284
chr21	47780288
chr21	47780296
chr21	47780344
chr21	47780360
chr21	47780374
chr21	47780381
chr21	47780390
chr21	47780430
chr21	47780433
chr21	47787187
chr21	47787247
chr21	47790874
chr21	47790881
chr21	47790904
chr21	47790906
chr21	47790928
chr21	47790936
chr21	47790944
chr21	47794099
chr21	47795024
chr21	47796558
chr21	47796617
chr21	47796643
chr21	47799853
chr21	47799871
chr21	47799933
chr21	47800010
chr21	47800045
chr21	47806086
chr21	47806114
chr21	47806177
chr21	47806198
chr21	47806221
chr21	47806227
chr21	47806232
chr21	47806240
chr21	47806246
chr21	47808879
chr21	47808888
chr21	47808909
chr21	47808932
chr21	47808948
chr21	47808954
chr21	47808993
chr21	47809006
chr21	47809015
chr21	47809018
chr21	47809044
chr21	47809062
chr21	47809064
chr21	47809068
chr21	47809153
chr21	47809196
chr21	47809221
chr21	47809254
chr21	47813894
chr21	47813902
chr21	47813930
chr21	47813968
chr21	47814034
